student_id,user_id,course_id,teacher_id,completion_rate,is_completed,avg_score,score_trend,total_events,days_active_on_course,days_since_last_activity,submission_count,late_submission_count,engagement_score,label_fault,refreshed_at
1312,4,37,42,0.9678,t,59.77,,11,9,0,0,0,0.3068,1,2026-05-01 12:44:16.788+00
1312,4,28,31,1.0000,t,75.81,,11,10,374,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1312,4,25,33,1.0000,t,60.70,,11,11,871,0,0,0.3741,0,2026-05-01 12:44:16.788+00
1312,4,21,3,0.2643,f,67.86,,53,10,34,0,0,0.8310,0,2026-05-01 12:44:16.788+00
1312,4,33,22,0.2330,f,62.15,,56,5,933,0,0,0.8162,0,2026-05-01 12:44:16.788+00
1312,4,22,2,1.0000,t,65.71,,9,9,203,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1312,4,27,36,1.0000,t,69.79,,11,9,759,0,0,0.3470,0,2026-05-01 12:44:16.788+00
1312,4,30,19,1.0000,t,58.72,,7,7,582,0,0,0.2667,1,2026-05-01 12:44:16.788+00
1312,4,10,18,1.0000,t,63.00,,10,8,768,0,0,0.3358,0,2026-05-01 12:44:16.788+00
1313,5,7,10,0.7829,t,54.54,,11,11,0,3,1,0.3415,1,2026-05-01 12:44:16.788+00
1313,5,28,31,0.3438,f,50.43,,21,10,10,1,0,0.4358,1,2026-05-01 12:44:16.788+00
1313,5,2,9,0.3567,f,45.52,,10,9,96,0,0,0.2973,1,2026-05-01 12:44:16.788+00
1313,5,34,38,0.7171,t,65.10,,9,9,0,0,0,0.3528,0,2026-05-01 12:44:16.788+00
1314,6,19,16,0.0224,f,64.32,,10,1,0,0,0,0.3061,0,2026-05-01 12:44:16.788+00
1314,6,4,13,0.0513,t,68.81,0.0491,19,2,0,3,0,0.4219,0,2026-05-01 12:44:16.788+00
1314,6,16,25,0.0083,t,70.77,-0.0834,21,1,0,7,0,0.4433,0,2026-05-01 12:44:16.788+00
1314,6,21,3,0.0006,t,80.68,0.0069,14,1,0,2,0,0.3980,0,2026-05-01 12:44:16.788+00
1315,7,36,44,1.0000,t,47.98,,7,6,484,0,0,0.2126,1,2026-05-01 12:44:16.788+00
1315,7,21,3,1.0000,t,54.24,,7,7,53,0,0,0.2947,1,2026-05-01 12:44:16.788+00
1315,7,24,28,0.3852,f,48.77,,6,5,254,0,0,0.2341,1,2026-05-01 12:44:16.788+00
1315,7,6,8,0.4793,f,34.05,,7,6,231,0,0,0.2607,1,2026-05-01 12:44:16.788+00
1315,7,5,6,0.2326,f,32.42,,40,4,553,0,0,0.5497,1,2026-05-01 12:44:16.788+00
1315,7,35,34,1.0000,t,57.65,,5,5,495,0,0,0.2779,1,2026-05-01 12:44:16.788+00
1315,7,4,13,1.0000,t,49.46,,8,8,424,0,0,0.2863,1,2026-05-01 12:44:16.788+00
1315,7,1,4,1.0000,t,47.04,,8,8,4,0,0,0.2793,1,2026-05-01 12:44:16.788+00
1316,8,35,34,1.0000,t,78.52,,10,9,292,0,0,0.3894,0,2026-05-01 12:44:16.788+00
1316,8,21,3,1.0000,t,68.32,,11,11,211,0,0,0.3884,0,2026-05-01 12:44:16.788+00
1316,8,20,26,1.0000,t,74.98,,7,7,114,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1316,8,27,36,1.0000,t,77.81,,7,7,628,0,0,0.3125,0,2026-05-01 12:44:16.788+00
1316,8,37,42,1.0000,t,67.35,,10,10,222,0,0,0.3167,0,2026-05-01 12:44:16.788+00
1316,8,31,27,1.0000,t,66.24,,8,7,278,0,0,0.3220,0,2026-05-01 12:44:16.788+00
1316,8,5,6,1.0000,t,65.25,,6,6,657,0,0,0.2589,0,2026-05-01 12:44:16.788+00
1316,8,8,5,0.3810,f,41.80,,28,9,60,0,0,0.4790,1,2026-05-01 12:44:16.788+00
1317,9,27,36,1.0000,t,69.81,,9,9,68,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1317,9,5,6,0.8118,t,59.13,,9,9,0,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1317,9,12,7,1.0000,t,63.93,,11,11,62,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1317,9,31,27,0.5455,t,60.03,,12,11,45,1,0,0.3732,0,2026-05-01 12:44:16.788+00
1317,9,25,33,0.7542,t,60.76,,8,8,0,0,0,0.3267,0,2026-05-01 12:44:16.788+00
1318,10,19,16,1.0000,t,57.04,,5,5,950,0,0,0.2333,1,2026-05-01 12:44:16.788+00
1318,10,11,12,1.0000,t,63.87,,8,8,645,0,0,0.3168,0,2026-05-01 12:44:16.788+00
1318,10,7,10,0.6316,f,45.19,,8,8,476,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1318,10,30,19,1.0000,t,60.66,,8,6,1212,0,0,0.3020,0,2026-05-01 12:44:16.788+00
1318,10,33,22,1.0000,t,72.19,,7,6,392,0,0,0.2827,0,2026-05-01 12:44:16.788+00
1318,10,26,30,0.3615,f,52.63,,11,10,1042,0,0,0.3280,1,2026-05-01 12:44:16.788+00
1318,10,31,27,1.0000,t,61.89,,9,9,920,0,0,0.2977,0,2026-05-01 12:44:16.788+00
1318,10,13,20,0.2400,f,51.94,,51,4,1040,0,0,0.7261,1,2026-05-01 12:44:16.788+00
1318,10,2,9,1.0000,t,60.39,,6,6,38,0,0,0.2451,0,2026-05-01 12:44:16.788+00
1318,10,3,1,0.6739,t,62.63,,6,6,0,0,0,0.2500,0,2026-05-01 12:44:16.788+00
1319,11,22,2,0.0643,t,54.08,-0.0228,19,2,0,6,0,0.3777,1,2026-05-01 12:44:16.788+00
1319,11,5,6,0.0212,f,34.62,,8,1,0,0,0,0.1955,1,2026-05-01 12:44:16.788+00
1319,11,19,16,0.0015,f,50.75,,11,1,0,1,0,0.2760,1,2026-05-01 12:44:16.788+00
1320,12,27,36,0.3307,t,54.32,,12,11,197,4,0,0.3570,1,2026-05-01 12:44:16.788+00
1320,12,28,31,0.4110,t,62.38,-0.0519,12,11,95,2,1,0.3812,0,2026-05-01 12:44:16.788+00
1320,12,24,28,0.2705,f,48.74,,21,12,213,1,0,0.4426,1,2026-05-01 12:44:16.788+00
1320,12,37,42,0.2728,f,,,8,8,225,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1321,1,28,31,1.0000,t,56.98,,8,8,235,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1321,1,34,38,1.0000,t,50.16,,11,11,757,0,0,0.3333,1,2026-05-01 12:44:16.788+00
1321,1,15,15,1.0000,t,60.06,,10,10,447,0,0,0.2959,0,2026-05-01 12:44:16.788+00
1321,1,22,2,0.5000,f,37.81,,7,7,66,0,0,0.2085,1,2026-05-01 12:44:16.788+00
1321,1,2,9,1.0000,t,46.14,,5,5,423,0,0,0.2333,1,2026-05-01 12:44:16.788+00
1321,1,21,3,0.9083,t,52.80,,7,7,673,0,0,0.2108,1,2026-05-01 12:44:16.788+00
1321,1,9,14,0.5492,f,46.61,,11,11,362,0,0,0.3333,1,2026-05-01 12:44:16.788+00
1322,2,13,20,0.0368,f,,,8,2,0,0,0,0.2476,0,2026-05-01 12:44:16.788+00
1322,2,34,38,0.0546,t,64.36,,9,2,0,3,0,0.3014,0,2026-05-01 12:44:16.788+00
1322,2,20,26,0.0530,f,56.63,,8,2,0,0,0,0.2675,1,2026-05-01 12:44:16.788+00
1322,2,2,9,0.0616,t,60.80,,11,1,0,2,0,0.3062,0,2026-05-01 12:44:16.788+00
1323,3,6,8,0.6379,t,68.12,,11,10,0,0,0,0.3800,0,2026-05-01 12:44:16.788+00
1323,3,28,31,0.2535,t,73.91,0.0926,44,8,0,13,0,0.7408,0,2026-05-01 12:44:16.788+00
1323,3,2,9,0.6770,t,65.59,,14,13,139,3,0,0.4212,0,2026-05-01 12:44:16.788+00
1323,3,25,33,0.2376,f,55.69,,35,6,54,0,0,0.5778,1,2026-05-01 12:44:16.788+00
1323,3,35,34,0.2749,t,75.44,-0.0262,50,10,0,10,0,0.8216,0,2026-05-01 12:44:16.788+00
1323,3,27,36,0.8465,t,70.35,,15,13,141,3,1,0.4368,0,2026-05-01 12:44:16.788+00
1324,4,32,40,0.9483,t,65.67,,8,7,1114,0,0,0.3081,0,2026-05-01 12:44:16.788+00
1324,4,31,27,1.0000,t,67.86,,10,9,764,0,0,0.3463,0,2026-05-01 12:44:16.788+00
1324,4,13,20,1.0000,t,74.84,,7,7,418,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1324,4,19,16,0.4651,f,66.21,,21,12,803,0,0,0.4951,0,2026-05-01 12:44:16.788+00
1324,4,5,6,0.3605,f,57.63,,15,7,1155,0,0,0.3753,1,2026-05-01 12:44:16.788+00
1324,4,26,30,0.8942,t,68.58,,7,6,1018,0,0,0.3147,0,2026-05-01 12:44:16.788+00
1324,4,18,23,1.0000,t,74.79,,8,8,1135,0,0,0.3286,0,2026-05-01 12:44:16.788+00
1324,4,25,33,1.0000,t,69.32,,6,6,275,0,0,0.2500,0,2026-05-01 12:44:16.788+00
1325,5,27,36,0.0533,f,60.94,,15,1,0,0,0,0.3495,0,2026-05-01 12:44:16.788+00
1325,5,33,22,0.0207,f,50.75,,8,1,0,0,0,0.2439,1,2026-05-01 12:44:16.788+00
1325,5,8,5,0.0581,t,52.00,-0.0033,12,2,0,5,0,0.2965,1,2026-05-01 12:44:16.788+00
1326,6,9,14,0.4016,f,65.31,,7,6,657,0,0,0.3147,0,2026-05-01 12:44:16.788+00
1326,6,5,6,1.0000,t,64.37,,5,5,540,0,0,0.2333,0,2026-05-01 12:44:16.788+00
1326,6,30,19,1.0000,t,64.09,,8,7,614,0,0,0.3086,0,2026-05-01 12:44:16.788+00
1326,6,21,3,0.3929,f,,,8,8,499,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1326,6,3,1,1.0000,t,66.29,,8,7,41,0,0,0.2774,0,2026-05-01 12:44:16.788+00
1326,6,12,7,1.0000,t,62.01,,8,8,212,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1326,6,7,10,1.0000,t,65.25,,8,7,440,0,0,0.2774,0,2026-05-01 12:44:16.788+00
1326,6,37,42,1.0000,t,67.66,,9,8,492,0,0,0.3597,0,2026-05-01 12:44:16.788+00
1326,6,19,16,1.0000,t,58.87,,7,7,748,0,0,0.2667,1,2026-05-01 12:44:16.788+00
1327,7,22,2,0.5490,f,,,11,10,675,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1327,7,14,21,1.0000,t,71.62,,13,13,0,0,0,0.4011,0,2026-05-01 12:44:16.788+00
1327,7,24,28,0.4754,f,58.04,,8,8,545,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1327,7,21,3,0.5357,f,67.20,,10,10,252,0,0,0.3683,0,2026-05-01 12:44:16.788+00
1327,7,33,22,0.6119,t,68.39,,11,9,0,0,0,0.3939,0,2026-05-01 12:44:16.788+00
1327,7,28,31,1.0000,t,70.48,,8,7,418,0,0,0.2774,0,2026-05-01 12:44:16.788+00
1327,7,11,12,1.0000,t,63.41,,14,11,282,2,0,0.4144,0,2026-05-01 12:44:16.788+00
1327,7,8,5,1.0000,t,49.96,,7,7,492,0,0,0.2472,1,2026-05-01 12:44:16.788+00
1328,8,9,14,0.5820,f,62.50,,9,9,450,0,0,0.3375,0,2026-05-01 12:44:16.788+00
1328,8,8,5,0.0307,t,58.15,-0.0214,26,1,0,6,0,0.4590,1,2026-05-01 12:44:16.788+00
1328,8,30,19,1.0000,t,63.45,,11,11,279,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1328,8,15,15,1.0000,t,76.52,,12,10,920,0,0,0.3381,0,2026-05-01 12:44:16.788+00
1328,8,23,32,0.5281,t,67.50,,11,10,0,0,0,0.3274,0,2026-05-01 12:44:16.788+00
1328,8,28,31,1.0000,t,77.07,,11,11,1130,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1328,8,17,24,0.2088,f,69.52,,41,5,1035,1,0,0.6776,0,2026-05-01 12:44:16.788+00
1328,8,27,36,0.5315,f,67.38,,15,13,514,0,0,0.3972,0,2026-05-01 12:44:16.788+00
1328,8,7,10,1.0000,t,63.02,,12,11,583,0,0,0.4060,0,2026-05-01 12:44:16.788+00
1329,9,15,15,0.2356,t,65.26,,16,7,0,1,0,0.4089,0,2026-05-01 12:44:16.788+00
1329,9,1,4,1.0000,t,57.11,,10,10,95,0,0,0.3490,1,2026-05-01 12:44:16.788+00
1329,9,36,44,0.1575,f,,,9,3,0,0,0,0.2643,0,2026-05-01 12:44:16.788+00
1329,9,11,12,0.7519,t,62.15,,12,10,58,2,1,0.3790,0,2026-05-01 12:44:16.788+00
1329,9,18,23,0.2577,f,,,18,7,65,0,0,0.3845,0,2026-05-01 12:44:16.788+00
1329,9,29,11,0.0815,f,,,13,2,0,0,0,0.3012,0,2026-05-01 12:44:16.788+00
1330,10,22,2,1.0000,t,72.22,,8,8,151,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1330,10,16,25,1.0000,t,72.74,,8,8,681,0,0,0.3161,0,2026-05-01 12:44:16.788+00
1330,10,29,11,0.2213,f,57.20,,36,5,297,0,0,0.5871,1,2026-05-01 12:44:16.788+00
1330,10,25,33,0.4851,f,55.09,,10,9,513,0,0,0.3107,1,2026-05-01 12:44:16.788+00
1330,10,33,22,1.0000,t,78.43,,11,11,983,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1330,10,11,12,1.0000,t,73.66,,10,9,377,0,0,0.3833,0,2026-05-01 12:44:16.788+00
1330,10,13,20,0.2800,f,66.50,,31,7,299,0,0,0.5733,0,2026-05-01 12:44:16.788+00
1330,10,37,42,0.3978,f,51.76,,49,11,597,0,0,0.7458,1,2026-05-01 12:44:16.788+00
1330,10,12,7,1.0000,t,67.81,,11,10,926,0,0,0.3361,0,2026-05-01 12:44:16.788+00
1330,10,24,28,1.0000,t,72.34,,10,10,735,0,0,0.3167,0,2026-05-01 12:44:16.788+00
1331,11,14,21,1.0000,t,60.64,,11,10,630,0,0,0.3359,0,2026-05-01 12:44:16.788+00
1331,11,5,6,1.0000,t,50.17,,9,8,221,0,0,0.2940,1,2026-05-01 12:44:16.788+00
1331,11,13,20,1.0000,t,53.94,,14,13,1178,0,0,0.3774,1,2026-05-01 12:44:16.788+00
1331,11,10,18,1.0000,t,52.20,,12,11,99,0,0,0.3774,1,2026-05-01 12:44:16.788+00
1331,11,4,13,0.2154,f,44.86,,55,7,256,0,0,0.7655,1,2026-05-01 12:44:16.788+00
1331,11,25,33,1.0000,t,51.20,,7,6,910,0,0,0.2607,1,2026-05-01 12:44:16.788+00
1331,11,27,36,1.0000,t,61.00,,11,10,874,0,0,0.3540,0,2026-05-01 12:44:16.788+00
1331,11,28,31,1.0000,t,62.87,,15,13,1218,0,0,0.3829,0,2026-05-01 12:44:16.788+00
1331,11,16,25,1.0000,t,55.25,,9,9,975,0,0,0.3217,1,2026-05-01 12:44:16.788+00
1331,11,22,2,1.0000,t,55.49,,13,13,1167,0,0,0.3667,1,2026-05-01 12:44:16.788+00
1332,12,15,15,0.0441,t,73.42,0.0431,34,1,0,11,0,0.5905,0,2026-05-01 12:44:16.788+00
1332,12,13,20,0.0349,f,50.28,,12,1,0,0,0,0.2854,1,2026-05-01 12:44:16.788+00
1332,12,6,8,0.0558,t,66.31,-0.0832,21,2,0,5,0,0.4358,0,2026-05-01 12:44:16.788+00
1332,12,9,14,0.0420,t,73.21,-0.0628,22,2,0,7,0,0.4673,0,2026-05-01 12:44:16.788+00
1332,12,25,33,0.0043,f,,,15,1,0,0,0,0.3167,0,2026-05-01 12:44:16.788+00
1332,12,32,40,0.0537,t,65.09,-0.0364,30,2,0,8,0,0.5286,0,2026-05-01 12:44:16.788+00
1332,12,12,7,0.0022,t,62.25,0.0140,30,1,0,8,0,0.5141,0,2026-05-01 12:44:16.788+00
1333,1,21,3,0.2286,f,39.83,,14,7,63,0,0,0.3112,1,2026-05-01 12:44:16.788+00
1333,1,25,33,0.7900,t,57.18,,9,9,2,0,0,0.3328,1,2026-05-01 12:44:16.788+00
1333,1,5,6,0.4782,t,58.08,,9,7,122,1,0,0.3123,1,2026-05-01 12:44:16.788+00
1333,1,6,8,0.9814,t,59.48,,6,6,113,0,0,0.2500,1,2026-05-01 12:44:16.788+00
1334,2,15,15,0.2810,t,77.00,-0.0084,39,7,0,10,0,0.6905,0,2026-05-01 12:44:16.788+00
1334,2,10,18,0.2446,f,44.66,,10,5,509,0,0,0.2709,1,2026-05-01 12:44:16.788+00
1334,2,19,16,0.3837,f,53.78,,21,7,330,0,0,0.4280,1,2026-05-01 12:44:16.788+00
1334,2,27,36,0.9167,t,71.82,,7,6,247,0,0,0.3446,0,2026-05-01 12:44:16.788+00
1334,2,32,40,0.8379,t,62.86,,7,7,243,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1334,2,24,28,0.4918,f,,,10,10,500,0,0,0.3167,0,2026-05-01 12:44:16.788+00
1335,3,33,22,0.3341,t,66.67,0.0325,33,8,0,14,0,0.6012,0,2026-05-01 12:44:16.788+00
1335,3,20,26,0.7783,t,64.71,,8,8,7,0,0,0.2952,0,2026-05-01 12:44:16.788+00
1335,3,16,25,1.0000,t,61.99,,7,7,138,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1335,3,25,33,0.2178,f,58.35,,26,6,207,0,0,0.4893,1,2026-05-01 12:44:16.788+00
1335,3,1,4,0.2366,f,38.98,,24,4,130,0,0,0.3979,1,2026-05-01 12:44:16.788+00
1336,4,15,15,0.6324,t,62.04,,11,10,0,0,0,0.3507,0,2026-05-01 12:44:16.788+00
1336,4,9,14,0.8404,t,59.53,,11,11,0,0,0,0.3402,1,2026-05-01 12:44:16.788+00
1336,4,36,44,0.3604,f,,,35,8,138,0,0,0.5726,0,2026-05-01 12:44:16.788+00
1336,4,6,8,1.0000,t,54.65,,11,11,120,0,0,0.3494,1,2026-05-01 12:44:16.788+00
1336,4,13,20,0.5177,t,49.92,,7,7,0,0,0,0.2537,1,2026-05-01 12:44:16.788+00
1336,4,24,28,1.0000,t,54.73,,13,12,2,0,0,0.3607,1,2026-05-01 12:44:16.788+00
1336,4,21,3,0.4214,f,51.64,,8,7,499,0,0,0.2955,1,2026-05-01 12:44:16.788+00
1336,4,8,5,1.0000,t,48.85,,11,10,94,0,0,0.3274,1,2026-05-01 12:44:16.788+00
1336,4,30,19,1.0000,t,51.34,,8,8,362,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1337,5,13,20,1.0000,t,62.96,,9,8,452,0,0,0.3220,0,2026-05-01 12:44:16.788+00
1337,5,28,31,1.0000,t,70.26,,8,7,434,0,0,0.3305,0,2026-05-01 12:44:16.788+00
1337,5,16,25,0.7728,t,58.84,,10,10,0,0,0,0.3167,1,2026-05-01 12:44:16.788+00
1337,5,33,22,0.4165,t,71.77,,8,7,0,0,0,0.3454,0,2026-05-01 12:44:16.788+00
1337,5,17,24,1.0000,t,66.77,,12,12,149,0,0,0.4129,0,2026-05-01 12:44:16.788+00
1337,5,8,5,0.5143,f,45.78,,9,9,84,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1338,6,15,15,1.0000,t,60.16,,7,7,75,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1338,6,28,31,0.0749,t,56.06,0.0669,40,1,0,10,0,0.6027,1,2026-05-01 12:44:16.788+00
1338,6,23,32,0.1657,f,41.61,,21,5,0,1,0,0.3796,1,2026-05-01 12:44:16.788+00
1338,6,6,8,1.0000,t,47.16,,7,6,37,0,0,0.2607,1,2026-05-01 12:44:16.788+00
1338,6,14,21,0.0526,t,58.86,-0.0066,31,2,0,10,0,0.5206,1,2026-05-01 12:44:16.788+00
1338,6,3,1,0.1138,f,28.50,,29,2,0,0,0,0.4081,1,2026-05-01 12:44:16.788+00
1338,6,36,44,0.5243,t,45.83,,6,6,0,0,0,0.2500,1,2026-05-01 12:44:16.788+00
1338,6,34,38,0.2321,f,41.09,0.0044,40,9,78,0,0,0.6054,1,2026-05-01 12:44:16.788+00
1339,7,24,28,0.0148,t,58.06,0.0148,18,1,0,3,0,0.3730,1,2026-05-01 12:44:16.788+00
1339,7,1,4,0.0324,t,57.89,0.0619,10,2,0,4,0,0.2927,1,2026-05-01 12:44:16.788+00
1339,7,30,19,0.0739,f,28.80,,13,2,0,0,0,0.2376,1,2026-05-01 12:44:16.788+00
1339,7,19,16,0.0311,t,49.74,-0.0368,16,2,0,4,0,0.3325,1,2026-05-01 12:44:16.788+00
1339,7,29,11,0.0306,t,51.66,-0.0198,11,2,0,6,0,0.2847,1,2026-05-01 12:44:16.788+00
1339,7,34,38,0.0361,t,58.61,0.0561,19,2,0,7,0,0.3913,1,2026-05-01 12:44:16.788+00
1340,8,2,9,0.0147,f,,,8,1,0,0,0,0.2417,0,2026-05-01 12:44:16.788+00
1340,8,1,4,0.0513,f,,,9,1,0,0,0,0.2524,0,2026-05-01 12:44:16.788+00
1340,8,27,36,0.0576,t,60.13,0.0216,15,2,0,6,0,0.3530,0,2026-05-01 12:44:16.788+00
1340,8,33,22,0.0096,t,55.51,,15,1,0,3,0,0.3332,1,2026-05-01 12:44:16.788+00
1341,9,11,12,1.0000,t,51.81,,12,11,227,0,0,0.3467,1,2026-05-01 12:44:16.788+00
1341,9,18,23,0.6186,f,46.31,,7,7,2,0,0,0.2616,1,2026-05-01 12:44:16.788+00
1341,9,25,33,1.0000,t,51.05,,9,9,661,0,0,0.3000,1,2026-05-01 12:44:16.788+00
1341,9,29,11,1.0000,t,50.18,,8,8,377,0,0,0.2833,1,2026-05-01 12:44:16.788+00
1341,9,22,2,1.0000,t,52.21,,12,10,542,0,0,0.3381,1,2026-05-01 12:44:16.788+00
1341,9,27,36,0.3243,f,50.24,,43,12,212,0,0,0.6829,1,2026-05-01 12:44:16.788+00
1341,9,35,34,1.0000,t,58.69,,13,12,637,0,0,0.3563,1,2026-05-01 12:44:16.788+00
1341,9,33,22,1.0000,t,59.54,,13,11,878,0,0,0.3404,1,2026-05-01 12:44:16.788+00
1342,10,34,38,0.0608,t,68.64,-0.0001,18,2,0,7,0,0.4107,0,2026-05-01 12:44:16.788+00
1342,10,11,12,0.0507,t,63.88,0.0406,21,2,0,9,0,0.4285,0,2026-05-01 12:44:16.788+00
1342,10,6,8,0.0207,f,60.53,,16,1,0,0,0,0.3590,0,2026-05-01 12:44:16.788+00
1342,10,29,11,0.0206,t,60.06,-0.0335,16,1,0,6,0,0.3575,0,2026-05-01 12:44:16.788+00
1342,10,16,25,0.0020,t,62.25,0.0533,33,1,0,9,0,0.5463,0,2026-05-01 12:44:16.788+00
1342,10,22,2,0.0090,f,,,22,1,0,0,0,0.3917,0,2026-05-01 12:44:16.788+00
1342,10,15,15,0.0024,t,70.67,0.0505,16,1,0,6,0,0.3894,0,2026-05-01 12:44:16.788+00
1343,11,19,16,1.0000,t,67.28,,7,7,343,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1343,11,11,12,0.0454,f,61.97,0.0061,56,1,0,0,0,0.7918,0,2026-05-01 12:44:16.788+00
1343,11,8,5,0.6095,f,55.83,,10,9,237,0,0,0.3123,1,2026-05-01 12:44:16.788+00
1343,11,29,11,0.4508,f,62.23,,8,8,443,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1343,11,16,25,1.0000,t,71.41,,11,10,441,0,0,0.3743,0,2026-05-01 12:44:16.788+00
1343,11,30,19,0.5275,f,55.78,,5,5,687,0,0,0.2333,1,2026-05-01 12:44:16.788+00
1343,11,1,4,0.4946,f,62.75,,11,10,86,0,0,0.3877,0,2026-05-01 12:44:16.788+00
1343,11,7,10,1.0000,t,67.42,,8,7,140,0,0,0.2774,0,2026-05-01 12:44:16.788+00
1344,12,5,6,0.5814,f,38.66,,8,8,1003,0,0,0.2258,1,2026-05-01 12:44:16.788+00
1344,12,36,44,0.4595,f,36.29,,15,14,1035,0,0,0.3516,1,2026-05-01 12:44:16.788+00
1344,12,20,26,0.5040,f,45.19,,9,8,980,0,0,0.2499,1,2026-05-01 12:44:16.788+00
1344,12,8,5,1.0000,t,45.34,,10,10,222,0,0,0.2608,1,2026-05-01 12:44:16.788+00
1344,12,18,23,1.0000,t,53.72,,11,11,50,0,0,0.3726,1,2026-05-01 12:44:16.788+00
1344,12,34,38,0.5357,f,50.96,,10,10,1014,0,0,0.2866,1,2026-05-01 12:44:16.788+00
1344,12,6,8,0.3802,f,45.26,,10,9,593,0,0,0.3365,1,2026-05-01 12:44:16.788+00
1344,12,29,11,1.0000,t,54.22,,10,9,574,0,0,0.3107,1,2026-05-01 12:44:16.788+00
1344,12,10,18,1.0000,t,52.46,,12,11,730,0,0,0.3551,1,2026-05-01 12:44:16.788+00
1345,1,4,13,0.3077,f,54.24,,16,7,153,0,0,0.3758,1,2026-05-01 12:44:16.788+00
1345,1,32,40,0.4496,f,30.05,,7,7,543,0,0,0.2667,1,2026-05-01 12:44:16.788+00
1345,1,20,26,1.0000,t,56.15,,7,7,246,0,0,0.2458,1,2026-05-01 12:44:16.788+00
1345,1,33,22,1.0000,t,65.19,,7,7,499,0,0,0.2667,0,2026-05-01 12:44:16.788+00
1345,1,7,10,1.0000,t,48.25,,5,5,418,0,0,0.1893,1,2026-05-01 12:44:16.788+00
1345,1,16,25,1.0000,t,60.88,,5,5,367,0,0,0.2333,0,2026-05-01 12:44:16.788+00
1346,2,11,12,0.0401,t,63.11,0.0250,29,1,0,8,0,0.5060,0,2026-05-01 12:44:16.788+00
1346,2,18,23,0.0651,t,59.03,-0.0007,17,1,0,7,0,0.3652,1,2026-05-01 12:44:16.788+00
1346,2,16,25,0.0709,t,61.32,0.0707,33,3,0,13,0,0.5554,0,2026-05-01 12:44:16.788+00
1346,2,1,4,0.0642,t,58.98,-0.0104,15,4,0,5,0,0.3615,1,2026-05-01 12:44:16.788+00
1347,3,33,22,0.7617,t,73.09,,10,9,190,1,0,0.3810,0,2026-05-01 12:44:16.788+00
1347,3,36,44,0.3060,f,57.42,,14,8,0,0,0,0.3699,1,2026-05-01 12:44:16.788+00
1347,3,18,23,0.3402,f,46.91,,14,10,526,0,0,0.3503,1,2026-05-01 12:44:16.788+00
1347,3,34,38,1.0000,t,72.97,,8,6,125,0,0,0.2714,0,2026-05-01 12:44:16.788+00
1347,3,20,26,0.4230,f,,,9,9,165,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1347,3,24,28,1.0000,t,63.54,,11,11,192,0,0,0.3333,0,2026-05-01 12:44:16.788+00
1348,4,18,23,1.0000,t,60.00,,12,12,108,0,0,0.3897,0,2026-05-01 12:44:16.788+00
1348,4,10,18,1.0000,t,57.39,,12,12,695,0,0,0.3456,1,2026-05-01 12:44:16.788+00
1348,4,21,3,0.3000,f,54.81,,52,10,248,0,0,0.7811,1,2026-05-01 12:44:16.788+00
1348,4,34,38,1.0000,t,63.45,,8,8,71,0,0,0.2833,0,2026-05-01 12:44:16.788+00
1348,4,13,20,0.2200,f,49.84,-0.1728,59,3,570,0,0,0.7995,1,2026-05-01 12:44:16.788+00
1348,4,32,40,1.0000,t,55.20,,13,11,515,0,0,0.3560,1,2026-05-01 12:44:16.788+00
1348,4,23,32,0.2971,f,49.15,,59,11,672,0,0,0.8451,1,2026-05-01 12:44:16.788+00
1348,4,20,26,1.0000,t,65.20,,8,8,274,0,0,0.3075,0,2026-05-01 12:44:16.788+00
1349,5,16,25,1.0000,t,77.68,,8,8,96,1,0,0.3701,0,2026-05-01 12:44:16.788+00
1349,5,3,1,0.7058,t,74.16,,9,9,77,0,0,0.3000,0,2026-05-01 12:44:16.788+00
1349,5,32,40,1.0000,t,69.19,,8,7,106,0,0,0.3642,0,2026-05-01 12:44:16.788+00
1349,5,2,9,0.3056,f,63.28,,22,8,0,0,0,0.4732,0,2026-05-01 12:44:16.788+00
